
Converted from imet to match Vaisala RS format

Information about sounding:
==================================

Ignore: Station:                  xxxx
Ignore: Launch time:              2019-06-17 08:25:28 UTC
Ignore: RS type:                  m10
Ignore: RS number:                
Ignore: Reason for termination:   Manual stop
Ignore: Sounding SW version:      MW31 3.66.0

Ignore: PTU calculations in research mode

==================================


Information about map: FLEDT               
==================================


   Record name:    Unit:           Data type:          Divisor: Offset:
   ---------------------------------------------------------------------
    time            sec             float (4)          1        0       
    Pscl            ln scaled       float (4)          1        0       
    T               K               float (4)          1        0       
    RH              %               float (4)          1        0       
    v               m/s             float (4)          -1       0       
    u               m/s             float (4)          -1       0       
    Height          m               float (4)          1        0       
    P               hPa             float (4)          1        0       
    TD              K               float (4)          1        0       
    MR              g/kg            float (4)          1        0       
    DD              dgr             float (4)          1        0       
    FF              m/s             float (4)          1        0       
    AZ              dgr             float (4)          1        0       
    El              dgr             float (4)          1        0       
    Range           m               float (4)          1        0       
    Lon             dgr             float (4)          1        0       
    Lat             dgr             float (4)          1        0       
    SpuKey          bitfield        unsigned short (2) 1        0       
    UsrKey          bitfield        unsigned short (2) 1        0       
    RadarH          m               float (4)          1        0       

*************************************************************************************************
time	Pscl	T	RH	v	u	Height	P	TD	MR	DD	FF	AZ	El	Range	Lon	Lat	SpuKey	UsrKey	RadarH
1837	-32768.0	216.14999999999998	13.0	-10.253048327204938	-10.253048327204942	11798.0	207.79991260279	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25363	48.08135	-32768.0	-32768.0	-32768.0
1838	-32768.0	216.34999999999997	13.0	-8.90204701743205	-9.218339541339812	11803.0	207.63639521679437	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25376	48.08143	-32768.0	-32768.0	-32768.0
1839	-32768.0	216.45	13.0	-9.184308365543867	-6.920872766248555	11808.0	207.4731199874783	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25387	48.08151	-32768.0	-32768.0	-32768.0
1840	-32768.0	216.34999999999997	13.0	-7.660444431189779	-6.427876096865395	11813.0	207.3099734048371	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25395	48.08159	-32768.0	-32768.0	-32768.0
1841	-32768.0	216.14999999999998	13.0	-7.263499989457894	-8.656302207244453	11818.0	207.14684267012973	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25405	48.08166	-32768.0	-32768.0	-32768.0
1842	-32768.0	216.14999999999998	13.0	-8.004139807922243	-10.621852283628995	11824.0	206.9511655958337	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25418	48.08173	-32768.0	-32768.0	-32768.0
1843	-32768.0	216.34999999999997	13.0	-8.988657539754609	-11.504957002658141	11830.0	206.7557641049614	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25434	48.0818	-32768.0	-32768.0	-32768.0
1844	-32768.0	216.24999999999997	13.0	-9.970205614730318	-9.970205614730322	11835.0	206.59310722870063	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25448	48.08189	-32768.0	-32768.0	-32768.0
1845	-32768.0	216.14999999999998	13.0	-10.571413315041896	-8.870469013674246	11840.0	206.43050341001845	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25461	48.08198	-32768.0	-32768.0	-32768.0
1846	-32768.0	216.14999999999998	13.0	-11.3473548519368	-8.865525244689476	11845.0	206.267989894924	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25472	48.08208	-32768.0	-32768.0	-32768.0
1847	-32768.0	216.24999999999997	13.0	-10.55880723097676	-10.933964965147496	11850.0	206.10564211888453	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25485	48.08218	-32768.0	-32768.0	-32768.0
1848	-32768.0	217.4833333333333	9.0			11855.0	205.943920942448	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.255025	48.082275	-32768.0	-32768.0	-32768.0
1849	-32768.0	216.45	12.0	-10.106967413169073	-13.911047218277224	11860.0	205.78240132783665	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.2552	48.08237	-32768.0	-32768.0	-32768.0
1850	-32768.0	216.24999999999997	12.0	-9.698456662825805	-13.348780407186634	11867.0	205.55584546993737	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25539	48.08245	-32768.0	-32768.0	-32768.0
1851	-32768.0	216.24999999999997	12.0	-8.307029161857857	-10.258326691232014	11876.0	205.26479291350637	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25554	48.08253	-32768.0	-32768.0	-32768.0
1852	-32768.0	216.14999999999998	12.0	-7.880466884168425	-10.086537646166043	11885.0	204.9740864604812	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25568	48.0826	-32768.0	-32768.0	-32768.0
1853	-32768.0	216.14999999999998	12.0	-7.100000000000001	-12.297560733739028	11895.0	204.65148881344973	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25583	48.08267	-32768.0	-32768.0	-32768.0
1854	-32768.0	216.14999999999998	12.0	-6.955196596596184	-15.621627325688475	11905.0	204.32940024801195	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25601	48.08273	-32768.0	-32768.0	-32768.0
1855	-32768.0	216.04999999999998	12.0	-6.930221978194372	-17.152901309485568	11915.0	204.00774524747493	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25624	48.08279	-32768.0	-32768.0	-32768.0
1856	-32768.0	215.95	12.0	-6.703594809183106	-18.417975367403805	11923.0	203.7506668984732	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25648	48.08286	-32768.0	-32768.0	-32768.0
1857	-32768.0	216.04999999999998	11.0	-3.073572744704669	-17.43109722831608	11932.0	203.461843023603	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25672	48.0829	-32768.0	-32768.0	-32768.0
1858	-32768.0	216.14999999999998	11.0	-2.919377629261134	-15.01889590674926	11941.0	203.17356304805213	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25694	48.08293	-32768.0	-32768.0	-32768.0
1859	-32768.0	216.24999999999997	11.0	-4.2645785995890755	-11.1096070753167	11949.0	202.91777562227625	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.2571	48.08297	-32768.0	-32768.0	-32768.0
1860	-32768.0	216.34999999999997	11.0	-4.070039705575457	-11.18234218735231	11958.0	202.6305337506432	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25725	48.083	-32768.0	-32768.0	-32768.0
1861	-32768.0	216.34999999999997	11.0	-4.926076703419243	-12.192467687553256	11966.0	202.37560812303275	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25741	48.08304	-32768.0	-32768.0	-32768.0
1862	-32768.0	216.45	11.0	-5.57856105497723	-11.96326278888378	11974.0	202.1210623001124	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25757	48.08309	-32768.0	-32768.0	-32768.0
1863	-32768.0	216.45	11.0	-4.415261751928791	-10.401704844012578	11983.0	201.83514793297232	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25772	48.08314	-32768.0	-32768.0	-32768.0
1864	-32768.0	216.45	11.0	-5.253388364082552	-8.743106467161546	11991.0	201.58134221292252	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25785	48.08318	-32768.0	-32768.0	-32768.0
1865	-32768.0	216.45	11.0	-7.019831610198425	-8.075392508383661	11996.0	201.42287483373104	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25796	48.08324	-32768.0	-32768.0	-32768.0
1866	-32768.0	216.45	11.0	-11.194234869264822	-6.994934287878306	12002.0	201.23287775470888	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25805	48.08334	-32768.0	-32768.0	-32768.0
1867	-32768.0	216.34999999999997	10.0	-11.428474148776761	-8.611972981305811	12008.0	201.04301635380315	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25815	48.08344	-32768.0	-32768.0	-32768.0
1868	-32768.0	216.24999999999997	10.0	-10.003080534609563	-10.358493124876576	12014.0	200.85324672299845	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25828	48.08354	-32768.0	-32768.0	-32768.0
1869	-32768.0	216.34999999999997	10.0	-8.934747774642895	-10.648017759353795	12019.0	200.695242592798	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25843	48.08362	-32768.0	-32768.0	-32768.0
1870	-32768.0	216.54999999999998	10.0	-8.25218015675623	-8.849379789591964	12024.0	200.53747238797288	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25856	48.0837	-32768.0	-32768.0	-32768.0
1871	-32768.0	216.45	10.0	-8.02596411515586	-7.226610548675668	12028.0	200.41137426917345	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25867	48.08378	-32768.0	-32768.0	-32768.0
1872	-32768.0	216.34999999999997	10.0	-7.988268482760722	-7.714181203947165	12034.0	200.2222904770176	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25877	48.08385	-32768.0	-32768.0	-32768.0
1873	-32768.0	216.34999999999997	10.0	-8.838834764831843	-8.838834764831846	12039.0	200.0648200716764	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25887	48.08393	-32768.0	-32768.0	-32768.0
1874	-32768.0	216.34999999999997	10.0	-8.118233044542906	-10.025182902794924	12044.0	199.90747375857504	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.259	48.08401	-32768.0	-32768.0	-32768.0
1875	-32768.0	216.54999999999998	10.0	-6.782966582185022	-10.855015630802255	12049.0	199.75032440741265	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25914	48.08408	-32768.0	-32768.0	-32768.0
1876	-32768.0	216.54999999999998	10.0	-5.915341691102225	-11.12513967002248	12056.0	199.53062638091188	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25929	48.08413	-32768.0	-32768.0	-32768.0
1877	-32768.0	216.54999999999998	10.0	-6.540983551357687	-10.886024718916826	12063.0	199.31117012444423	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25943	48.08419	-32768.0	-32768.0	-32768.0
1878	-32768.0	216.45	10.0	-7.053423027509677	-9.708203932499371	12071.0	199.06060157647937	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25957	48.08425	-32768.0	-32768.0	-32768.0
1879	-32768.0	216.34999999999997	9.0	-7.522687789400605	-9.982943875591161	12080.0	198.77895904181457	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.2597	48.08432	-32768.0	-32768.0	-32768.0
1880	-32768.0	216.45	9.0	-7.3473156536559125	-10.112712429686844	12087.0	198.56017920676112	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25983	48.08439	-32768.0	-32768.0	-32768.0
1881	-32768.0	216.64999999999998	9.0	-6.592487358848693	-10.97174144898704	12093.0	198.37297539525076	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.25997	48.08445	-32768.0	-32768.0	-32768.0
1882	-32768.0	216.74999999999997	9.0	-4.4602837160630475	-12.953604485710638	12099.0	198.18607819563044	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26014	48.0845	-32768.0	-32768.0	-32768.0
1883	-32768.0	216.64999999999998	9.0	-5.3755192431795065	-14.003706397458027	12106.0	197.96825508281705	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26032	48.08454	-32768.0	-32768.0	-32768.0
1884	-32768.0	216.64999999999998	9.0	-9.427771961228542	-15.690447439352166	12115.0	197.6884840787116	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26052	48.08461	-32768.0	-32768.0	-32768.0
1885	-32768.0	216.84999999999997	9.0	-13.018095888821234	-12.139570809112476	12123.0	197.44024420956657	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26071	48.08472	-32768.0	-32768.0	-32768.0
1886	-32768.0	216.95	9.0	-13.896257874822894	-10.471581402845638	12131.0	197.19248770474545	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26086	48.08484	-32768.0	-32768.0	-32768.0
1887	-32768.0	217.59999999999997	5.5			12140.0	196.9146145081432	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.2610200000000003	48.084955	-32768.0	-32768.0	-32768.0
1888	-32768.0	216.84999999999997	9.0	-10.43909114158904	-14.90856720605965	12149.0	196.63706982222627	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26118	48.08507	-32768.0	-32768.0	-32768.0
1889	-32768.0	216.84999999999997	8.0	-8.722781636561852	-16.40516627531886	12158.0	196.3594395207006	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26139	48.08515	-32768.0	-32768.0	-32768.0
1890	-32768.0	217.04999999999998	8.0	-8.678092202409431	-15.655692757795185	12168.0	196.0515641328299	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.2616	48.08523	-32768.0	-32768.0	-32768.0
1891	-32768.0	217.24999999999997	8.0	-10.009552972126365	-14.839772548735247	12176.0	195.805837975372	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26181	48.08531	-32768.0	-32768.0	-32768.0
1892	-32768.0	217.54999999999998	8.0	-10.66852171612946	-15.236228023775249	12184.0	195.5607021540417	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26201	48.0854	-32768.0	-32768.0	-32768.0
1893	-32768.0	217.74999999999997	8.0	-12.924362871112988	-14.86777873038861	12190.0	195.37726152598935	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26221	48.08551	-32768.0	-32768.0	-32768.0
1894	-32768.0	217.74999999999997	8.0	-13.26797487576685	-13.739390186468237	12195.0	195.2245948579556	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.2624	48.08564	-32768.0	-32768.0	-32768.0
1895	-32768.0	217.74999999999997	8.0	-11.668009830596167	-13.422509884262002	12199.0	195.10254738325025	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26258	48.08575	-32768.0	-32768.0	-32768.0
1896	-32768.0	218.04999999999998	8.0	-10.824310726057206	-13.366910537059898	12203.0	194.98066065083276	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26275	48.08585	-32768.0	-32768.0	-32768.0
1897	-32768.0	218.34999999999997	8.0	-9.508677365802365	-12.618441058747226	12206.0	194.8894204243423	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26293	48.08595	-32768.0	-32768.0	-32768.0
1898	-32768.0	218.45	8.0	-9.56885886811757	-12.698304609751956	12210.0	194.7679464793486	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26309	48.08603	-32768.0	-32768.0	-32768.0
1899	-32768.0	218.54999999999998	8.0	-9.7274513101454	-12.450569906986209	12214.0	194.64660360909548	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26325	48.08612	-32768.0	-32768.0	-32768.0
1900	-32768.0	218.45	7.0	-8.807151080961926	-14.657560842006122	12219.0	194.4950322504479	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26344	48.08621	-32768.0	-32768.0	-32768.0
1901	-32768.0	218.54999999999998	7.0	-7.759169298166671	-15.908654619495254	12225.0	194.3133039510994	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26365	48.08628	-32768.0	-32768.0	-32768.0
1902	-32768.0	218.64999999999998	7.0	-6.630536703461642	-16.411154225832135	12230.0	194.16206281978376	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26387	48.08634	-32768.0	-32768.0	-32768.0
1903	-32768.0	218.74999999999997	7.0	-6.0172593787348125	-14.175774743167581	12239.0	193.89025186839984	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26408	48.0864	-32768.0	-32768.0	-32768.0
1904	-32768.0	218.84999999999997	7.0	-8.747553435592742	-10.802328864251894	12248.0	193.6189461793309	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26425	48.08646	-32768.0	-32768.0	-32768.0
1905	-32768.0	218.95	7.0	-9.998823224707252	-9.655751349380061	12255.0	193.40828842654832	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26439	48.08655	-32768.0	-32768.0	-32768.0
1906	-32768.0	219.04999999999998	7.0	-10.157485349183496	-7.112347810752976	12262.0	193.19795637679928	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26449	48.08664	-32768.0	-32768.0	-32768.0
1907	-32768.0	219.14999999999998	7.0	-8.377276340472768	-7.282255221794631	12270.0	192.9579678315207	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26459	48.08672	-32768.0	-32768.0	-32768.0
1908	-32768.0	219.14999999999998	7.0	-3.790091946345953	-8.92889707848867	12277.0	192.74827141627847	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.2647	48.08677	-32768.0	-32768.0	-32768.0
1909	-32768.0	219.14999999999998	7.0	-2.4434111455566416	-9.799986835387564	12285.0	192.50889922122815	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26482	48.08679	-32768.0	-32768.0	-32768.0
1910	-32768.0	220.21249999999998	4.0			12293.5	192.2555064710264	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26494	48.086805	-32768.0	-32768.0	-32768.0
1911	-32768.0	219.14999999999998	6.0	-1.2045453808097766	-7.605200222582561	12302.0	192.00244782196552	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26506	48.08682	-32768.0	-32768.0	-32768.0
1912	-32768.0	219.24999999999997	6.0	-1.191248451281357	-7.5212467136319745	12310.0	191.76405824046284	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26516	48.08683	-32768.0	-32768.0	-32768.0
1913	-32768.0	219.45	6.0	-1.5956315434103534	-10.074421074070404	12319.0	191.49640754368815	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26527	48.08684	-32768.0	-32768.0	-32768.0
1914	-32768.0	219.45	6.0	-2.0875965144009827	-14.854021031123553	12328.0	191.22925289602645	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26545	48.08685	-32768.0	-32768.0	-32768.0
1915	-32768.0	219.54999999999998	6.0	-2.8627507102362224	-18.074696632891023	12336.0	190.9921492563756	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26567	48.08687	-32768.0	-32768.0	-32768.0
1916	-32768.0	219.54999999999998	6.0	-3.299315375671679	-18.711347307231954	12344.0	190.75539376218967	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26592	48.0869	-32768.0	-32768.0	-32768.0
1917	-32768.0	219.74999999999997	6.0	-8.17182899531184	-16.03811743539062	12355.0	190.4304823103625	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26616	48.08696	-32768.0	-32768.0	-32768.0
1918	-32768.0	219.84999999999997	6.0	-7.733874297213384	-11.909122064825022	12365.0	190.13579009472903	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26635	48.08703	-32768.0	-32768.0	-32768.0
1919	-32768.0	219.84999999999997	6.0	-9.948450870660501	-6.710314841648959	12373.0	189.9004180793276	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26648	48.08711	-32768.0	-32768.0	-32768.0
1920	-32768.0	219.95	6.0	-9.93885485164099	-5.971866478582082	12380.0	189.69475315959448	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26656	48.0872	-32768.0	-32768.0	-32768.0
1921	-32768.0	220.04999999999998	5.0	-10.142670977600618	-7.643050794031012	12387.0	189.48940501554335	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26665	48.08728	-32768.0	-32768.0	-32768.0
1922	-32768.0	219.95	5.0	-9.363624801015169	-8.431045640121612	12394.0	189.2842791870248	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26676	48.08737	-32768.0	-32768.0	-32768.0
1923	-32768.0	219.74999999999997	5.0	-8.405366282553867	-8.704011584097678	12400.0	189.10851425605287	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26688	48.08745	-32768.0	-32768.0	-32768.0
1924	-32768.0	219.84999999999997	5.0	-7.938314250785135	-9.131985920695543	12404.0	188.9914013131428	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26701	48.08752	-32768.0	-32768.0	-32768.0
1925	-32768.0	219.84999999999997	5.0	-7.614776731703035	-9.403466133629346	12407.0	188.9036336771136	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26713	48.08759	-32768.0	-32768.0	-32768.0
1926	-32768.0	219.95	5.0	-7.677708770808018	-9.481180729775042	12410.0	188.8159268266511	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26726	48.08766	-32768.0	-32768.0	-32768.0
1927	-32768.0	221.21363636363634	2.0			12415.0	188.67029252147228	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26739	48.08772	-32768.0	-32768.0	-32768.0
1928	-32768.0	219.64999999999998	5.0	-4.104241719908024	-11.276311449430901	12420.0	188.52467177611024	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26752	48.08778	-32768.0	-32768.0	-32768.0
1929	-32768.0	219.64999999999998	5.0	-4.688773541871282	-11.046058241429284	12426.0	188.3494552792781	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26768	48.08783	-32768.0	-32768.0	-32768.0
1930	-32768.0	219.84999999999997	5.0	-2.821127591617477	-10.528591506550844	12432.0	188.17448225946964	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26783	48.08786	-32768.0	-32768.0	-32768.0
1931	-32768.0	219.84999999999997	5.0	-2.4917955246765757	-9.994045980642765	12438.0	187.9997516001898	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26796	48.08789	-32768.0	-32768.0	-32768.0
1932	-32768.0	219.95	4.0	-1.5627256721339011	-8.039526632436367	12444.0	187.82522378476867	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26808	48.0879	-32768.0	-32768.0	-32768.0
1933	-32768.0	219.84999999999997	4.0	-1.0020463269124718	-7.129930094939306	12452.0	187.59277255642368	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26817	48.08791	-32768.0	-32768.0	-32768.0
1934	-32768.0	219.84999999999997	4.0	-1.7672493719509559	-8.314254606237347	12458.0	187.418583652754	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26827	48.08792	-32768.0	-32768.0	-32768.0
1935	-32768.0	219.74999999999997	4.0	-1.2430673027325025	-10.123970746741485	12463.0	187.27351700549931	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.2684	48.08793	-32768.0	-32768.0	-32768.0
1936	-32768.0	219.84999999999997	4.0	-2.240061491903403	-12.704020013857484	12469.0	187.09958560450505	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26856	48.08794	-32768.0	-32768.0	-32768.0
1937	-32768.0	219.84999999999997	4.0	-1.681796938991033	-13.697136892650246	12474.0	186.95479896319875	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26874	48.08796	-32768.0	-32768.0	-32768.0
1938	-32768.0	219.84999999999997	4.0	-2.1587956175551843	-13.630099100212902	12481.0	186.75228685768337	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26893	48.08797	-32768.0	-32768.0	-32768.0
1939	-32768.0	219.95	4.0	-3.0724080741157773	-12.322755723705155	12487.0	186.578918713601	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.2691	48.088	-32768.0	-32768.0	-32768.0
1940	-32768.0	220.04999999999998	4.0	-4.04812262631181	-12.458840363466512	12494.0	186.3769516637891	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26927	48.08803	-32768.0	-32768.0	-32768.0
1941	-32768.0	220.7	1.0			12501.0	186.175546047998	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.2694650000000003	48.088075	-32768.0	-32768.0	-32768.0
1942	-32768.0	220.14999999999998	3.0	-5.284190603811599	-16.26306642864713	12508.0	185.97440403757463	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26966	48.08812	-32768.0	-32768.0	-32768.0
1943	-32768.0	220.14999999999998	3.0	-6.055567672903116	-17.586645506147292	12514.0	185.80195464575567	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.26989	48.08817	-32768.0	-32768.0	-32768.0
1944	-32768.0	220.24999999999997	3.0	-6.629807066588058	-17.271237890198233	12521.0	185.60101175395735	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.27012	48.08823	-32768.0	-32768.0	-32768.0
1945	-32768.0	220.24999999999997	3.0	-6.12887174648388	-12.028588076542967	12529.0	185.3716816900616	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.27032	48.08829	-32768.0	-32768.0	-32768.0
1946	-32768.0	220.45	3.0	-5.309791027616712	-8.497441923487388	12537.0	185.1427397821573	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	-32768.0	2.27045	48.08834	-32768.0	-32768.0	-32768.0
